	x	y	frame	particle
6	1007.3191489361702	353.7659574468085	171	25
5	413.85714285714283	378.7142857142857	171	33
4	400.3809523809524	380.57142857142856	171	31
3	1603.6666666666667	412.3333333333333	171	62
2	344.94444444444446	663.6111111111111	171	35
1	1559.0	747.375	171	46
0	986.5	798.375	171	10
10	721.125	76.25	172	37
9	537.875	79.875	172	67
8	550.3333333333334	86.66666666666667	172	24
7	565.5897435897435	267.5128205128205	172	60
6	1007.3076923076923	354.65384615384613	172	25
5	401.1904761904762	381.14285714285717	172	31
4	414.22222222222223	380.22222222222223	172	33
11	729.4545454545455	75.36363636363636	172	51
2	344.70588235294116	664.5	172	35
1	1558.7272727272727	748.6363636363636	172	46
0	985.7272727272727	798.7272727272727	172	10
3	1604.3333333333333	413.3333333333333	172	62
9	536.9583333333334	80.33333333333333	173	67
10	721.7142857142857	78.04761904761905	173	37
7	565.525	268.95	173	60
11	728.2	73.4	173	51
6	1007.719298245614	355.17543859649123	173	25
8	546.0	78.0	173	24
4	414.0	380.5	173	33
3	1604.8	414.6	173	62
2	341.0	656.0	173	12
1	344.7647058823529	666.0	173	35
0	985.7272727272727	798.9090909090909	173	10
5	402.12	382.32	173	31
10	723.4117647058823	77.11764705882354	174	37
9	536.1724137931035	80.44827586206897	174	67
7	1007.4912280701755	355.36842105263156	174	25
6	402.12	382.56	174	31
5	414.22222222222223	380.55555555555554	174	33
8	565.7837837837837	269.18918918918916	174	60
3	340.5	656.5	174	12
2	344.0857142857143	666.7428571428571	174	35
1	1556.5	748.5	174	46
0	985.0833333333334	798.9166666666666	174	10
4	1604.5	415.5	174	62
9	722.1481481481482	77.85185185185185	175	37
8	535.7241379310345	80.34482758620689	175	67
7	565.65	269.475	175	60
6	1007.2372881355932	355.5762711864407	175	25
5	402.34615384615387	382.7692307692308	175	31
3	1604.857142857143	416.2857142857143	175	62
2	343.8	667.3142857142857	175	35
1	1557.0	749.0	175	46
0	985.3076923076923	798.8461538461538	175	10
10	727.0	74.0	175	51
4	413.5	380.5	175	33
7	566.1578947368421	269.8157894736842	176	60
6	1006.2241379310345	355.51724137931035	176	25
9	722.2941176470588	76.91176470588235	176	37
8	535.6857142857143	80.4	176	67
5	414.0	380.1	176	33
0	985.4285714285714	798.2142857142857	176	10
3	1605.0	416.25	176	62
1	1558.0	749.625	176	46
4	401.2631578947368	381.8421052631579	176	31
2	343.88235294117646	667.5294117647059	176	35
0	985.5714285714286	797.4285714285714	177	10
1	1557.5	749.0	177	46
2	344.2903225806452	667.7741935483871	177	35
3	1604.6	416.8	177	62
4	401.1764705882353	381.29411764705884	177	31
5	414.0	379.5	177	33
6	1005.719298245614	355.0877192982456	177	25
7	566.2432432432432	269.4594594594595	177	60
8	535.1714285714286	80.08571428571429	177	67
9	722.9722222222222	76.47222222222223	177	37
10	728.2857142857143	74.07142857142857	178	51
9	719.6363636363636	76.45454545454545	178	37
8	535.258064516129	80.09677419354838	178	67
7	565.258064516129	267.48387096774195	178	63
6	572.0	276.0	178	60
2	1604.6666666666667	417.3333333333333	178	62
4	414.5	378.4	178	33
3	401.2631578947368	381.0	178	31
1	344.56666666666666	667.5666666666667	178	35
0	986.5	797.0625	178	10
5	1005.4464285714286	355.07142857142856	178	25
6	566.3870967741935	266.80645161290323	179	63
9	728.0	73.71428571428571	179	51
8	718.5238095238095	75.47619047619048	179	37
7	534.6756756756756	79.89189189189189	179	67
5	1005.0877192982456	354.9298245614035	179	25
0	991.0540540540541	797.1081081081081	179	11
3	401.5	380.5625	179	31
2	345.4	667.2	179	35
1	1557.5	749.0	179	46
4	414.5	377.5	179	33
9	722.829268292683	73.6829268292683	180	37
8	534.9117647058823	79.82352941176471	180	67
7	567.3478260869565	267.5217391304348	180	63
6	1004.5964912280701	355.140350877193	180	25
5	414.6666666666667	377.1111111111111	180	33
4	401.6111111111111	380.27777777777777	180	31
2	1557.7142857142858	749.2857142857143	180	46
1	991.0	796.6052631578947	180	11
0	825.7692307692307	903.0	180	56
3	345.82758620689657	667.2068965517242	180	35
6	1004.2105263157895	355.2456140350877	181	25
8	534.609756097561	79.8780487804878	181	67
7	568.2727272727273	267.6818181818182	181	63
9	723.047619047619	73.66666666666667	181	37
5	414.3333333333333	376.77777777777777	181	33
3	346.53125	667.125	181	35
0	825.5	902.7777777777778	181	56
4	402.625	379.6875	181	31
2	1557.7142857142858	749.2857142857143	181	46
1	991.775	796.025	181	11
12	722.170731707317	73.82926829268293	182	37
11	534.0769230769231	80.15384615384616	182	67
10	568.2608695652174	267.69565217391306	182	63
9	576.5	277.0	182	60
7	1004.0	355.48275862068965	182	25
8	786.0	290.625	182	39
4	346.88235294117646	667.3529411764706	182	35
3	1552.5	747.0	182	69
2	1557.7142857142858	749.4285714285714	182	46
1	991.2162162162163	796.0540540540541	182	11
0	825.0	902.8571428571429	182	56
5	403.0	380.07142857142856	182	31
6	414.3333333333333	376.8888888888889	182	33
8	786.5	291.0	183	39
13	726.7142857142857	73.07142857142857	183	51
12	717.8888888888889	75.11111111111111	183	37
11	533.875	80.35	183	67
10	568.0454545454545	268.09090909090907	183	63
9	576.8	277.6	183	60
7	1003.8620689655172	355.94827586206895	183	25
5	414.6666666666667	377.1111111111111	183	33
4	402.6923076923077	380.53846153846155	183	31
3	346.57575757575756	668.1212121212121	183	35
2	1557.0	750.0	183	46
1	991.2432432432432	795.972972972973	183	11
0	824.4090909090909	903.0454545454545	183	56
6	1004.5	352.0	183	27
12	727.7142857142857	73.42857142857143	184	51
11	717.8	75.4	184	37
10	533.8372093023256	80.48837209302326	184	67
9	567.6923076923077	268.3076923076923	184	63
8	577.0	278.0	184	60
7	787.7777777777778	292.22222222222223	184	39
6	1003.7903225806451	355.96774193548384	184	25
4	402.9166666666667	381.1666666666667	184	31
3	346.4	668.475	184	35
2	1557.0	750.0	184	46
1	991.0277777777778	796.25	184	11
0	824.1428571428571	903.3809523809524	184	56
5	414.3333333333333	377.77777777777777	184	33
9	572.5	277.0	185	63
15	717.6315789473684	76.10526315789474	185	37
14	727.5	74.0	185	59
12	531.0294117647059	80.94117647058823	185	67
11	541.2857142857143	79.28571428571429	185	24
10	567.8148148148148	268.6296296296296	185	64
8	576.7142857142857	278.14285714285717	185	60
13	727.5	76.0	185	51
6	1003.6166666666667	356.76666666666665	185	25
5	414.3333333333333	377.8888888888889	185	33
4	402.5	381.6666666666667	185	31
3	346.4054054054054	671.7297297297297	185	35
2	1556.0	751.0	185	46
7	789.0	293.5	185	39
1	990.2424242424242	796.3030303030303	185	11
0	822.952380952381	904.0952380952381	185	56
12	717.35	76.65	186	37
11	531.0588235294117	81.3529411764706	186	67
10	541.5	78.5	186	24
9	541.0	81.0	186	41
8	570.0208333333334	272.6875	186	64
7	789.6666666666666	294.3333333333333	186	39
4	402.5	382.0	186	31
5	414.5	378.4	186	33
3	345.8139534883721	672.2093023255813	186	35
2	1555.7142857142858	751.2857142857143	186	46
1	987.5	796.4090909090909	186	10
0	821.8571428571429	905.0952380952381	186	56
6	1003.3770491803278	357.3114754098361	186	25
7	1602.75	270.0	187	70
10	719.5333333333333	77.56666666666666	187	37
9	530.2432432432432	81.35135135135135	187	67
8	570.4166666666666	273.1041666666667	187	64
6	789.5	294.5	187	39
3	402.6923076923077	382.38461538461536	187	31
4	414.3333333333333	378.8888888888889	187	33
2	345.45454545454544	672.4318181818181	187	35
1	987.2857142857143	796.2857142857143	187	10
0	821.5238095238095	905.5238095238095	187	56
5	1003.6875	357.640625	187	25
11	720.0	77.87878787878788	188	37
10	529.8	81.77142857142857	188	67
9	570.8	273.8888888888889	188	64
8	1603.8	271.8	188	70
7	789.0	294.625	188	39
6	1003.53125	358.015625	188	25
4	402.5	382.85714285714283	188	31
3	345.6744186046512	673.6744186046511	188	35
2	1554.2222222222222	752.3333333333334	188	46
1	988.0416666666666	796.0833333333334	188	10
0	820.875	905.25	188	56
5	414.5	379.4	188	33
8	788.0833333333334	294.4166666666667	189	39
12	720.2424242424242	78.51515151515152	189	37
11	529.5142857142857	81.8	189	67
10	571.304347826087	274.04347826086956	189	64
9	1603.3333333333333	271.6666666666667	189	70
6	414.875	379.25	189	33
7	1003.258064516129	358.258064516129	189	25
5	403.0	382.75	189	31
4	1306.7777777777778	566.2222222222222	189	47
3	345.93023255813955	674.0	189	35
2	1554.2222222222222	752.3333333333334	189	46
1	989.0357142857143	796.2142857142857	189	10
0	820.88	905.24	189	56
13	720.5	78.91176470588235	190	37
12	529.7352941176471	82.17647058823529	190	67
11	571.6382978723404	274.3404255319149	190	64
10	1604.0	273.125	190	70
9	787.8235294117648	293.6470588235294	190	39
8	1001.2241379310345	358.9310344827586	190	25
7	1016.0	354.0	190	27
5	403.0	382.4166666666667	190	31
4	1306.4285714285713	566.2857142857143	190	47
3	346.2857142857143	673.8809523809524	190	35
2	1553.2222222222222	751.8888888888889	190	46
1	990.2121212121212	795.5151515151515	190	11
0	821.4615384615385	904.6923076923077	190	56
6	415.1	379.0	190	33
7	1000.6964285714286	358.875	191	25
12	719.7222222222222	78.77777777777777	191	37
11	529.5833333333334	82.08333333333333	191	67
10	572.3333333333334	274.4583333333333	191	64
9	1604.857142857143	274.2857142857143	191	70
8	787.3157894736842	292.89473684210526	191	39
6	415.3333333333333	378.77777777777777	191	33
3	346.75	673.9545454545455	191	35
4	1306.4285714285713	566.2857142857143	191	47
2	1553.2222222222222	751.7777777777778	191	46
1	991.0	794.9411764705883	191	11
0	821.84	904.04	191	56
5	403.0	382.5	191	31
12	719.8918918918919	78.32432432432432	192	37
11	529.3428571428572	81.65714285714286	192	67
10	572.4583333333334	274.1666666666667	192	64
9	1604.6666666666667	275.0	192	70
8	787.2608695652174	292.1304347826087	192	39
7	999.7592592592592	358.462962962963	192	25
4	1306.111111111111	566.6666666666666	192	47
5	402.9166666666667	382.0	192	31
3	347.65909090909093	673.9318181818181	192	35
2	1552.7777777777778	750.8888888888889	192	46
1	991.1891891891892	794.1621621621622	192	11
0	822.0714285714286	903.5714285714286	192	56
6	415.125	378.0	192	33
9	1605.0	276.0	193	70
10	572.7916666666666	273.8541666666667	193	64
8	785.3225806451613	290.6774193548387	193	39
12	719.75	77.5	193	37
13	729.0	72.0	193	59
11	529.0	80.84375	193	67
7	999.2931034482758	357.17241379310343	193	25
5	405.0	380.0	193	31
6	415.1	377.0	193	33
4	1305.625	566.5	193	47
3	348.13953488372096	673.6976744186046	193	35
2	1552.5	750.4	193	46
1	991.5263157894736	793.7368421052631	193	11
0	822.6071428571429	902.9642857142857	193	56
12	720.425	75.375	194	37
11	528.4666666666667	80.23333333333333	194	67
10	573.1739130434783	273.7173913043478	194	64
9	1605.3333333333333	276.5	194	70
8	785.0	289.90625	194	39
7	998.9285714285714	356.89285714285717	194	25
6	415.3333333333333	376.22222222222223	194	33
5	406.0	378.0	194	31
4	1305.75	566.5	194	47
3	348.3636363636364	673.4772727272727	194	35
2	1552.5	750.6	194	46
1	991.3243243243244	793.6216216216217	194	11
0	821.9629629629629	902.8148148148148	194	56
12	720.3170731707318	74.70731707317073	195	37
11	528.8275862068965	80.24137931034483	195	67
10	571.1333333333333	270.3666666666667	195	64
9	577.4444444444445	278.8888888888889	195	60
8	784.7428571428571	289.22857142857146	195	39
7	998.2549019607843	357.1764705882353	195	25
6	415.2857142857143	375.85714285714283	195	33
4	1305.857142857143	565.7142857142857	195	47
3	348.48837209302326	673.6744186046511	195	35
2	1551.875	750.625	195	46
1	991.3243243243244	793.4594594594595	195	11
0	821.9642857142857	902.8571428571429	195	56
5	405.5	377.0	195	31
4	1306.25	566.5	196	47
9	573.843137254902	274.19607843137254	196	63
8	784.9722222222222	288.94444444444446	196	39
7	997.9	357.1	196	25
6	415.0	376.0	196	33
3	348.5609756097561	674.1951219512196	196	35
10	528.5	80.28571428571429	196	67
2	1551.5	750.5	196	46
1	991.4722222222222	793.4166666666666	196	11
0	821.8965517241379	903.1034482758621	196	56
5	405.0	377.0	196	31
11	719.780487804878	74.39024390243902	196	37
10	785.5	289.2352941176471	197	39
9	1603.0	290.5	197	70
11	573.78	274.58	197	63
6	414.85714285714283	376.2857142857143	197	33
13	528.7407407407408	80.51851851851852	197	67
14	719.2926829268292	74.90243902439025	197	37
12	537.0	83.0	197	41
8	997.4375	358.3958333333333	197	25
3	348.6363636363636	674.9090909090909	197	35
5	1306.5555555555557	566.8888888888889	197	47
4	1305.0	580.0	197	71
2	1551.7142857142858	750.8571428571429	197	46
1	991.2972972972973	793.4864864864865	197	11
0	821.6296296296297	903.5925925925926	197	56
7	1009.0	356.0	197	27
17	719.2045454545455	76.68181818181819	198	37
16	529.1818181818181	80.87878787878788	198	67
14	568.0	268.0	198	64
13	570.9285714285714	273.57142857142856	198	63
12	577.4705882352941	279.29411764705884	198	60
11	786.0294117647059	290.0	198	39
10	1602.8	291.2	198	70
9	999.6666666666666	352.6666666666667	198	27
15	572.0	266.5	198	72
7	1009.0	356.0	198	26
6	415.2857142857143	376.85714285714283	198	33
5	1306.3333333333333	567.2222222222222	198	47
4	1305.0	580.0	198	71
3	348.72727272727275	675.8636363636364	198	35
2	1551.4	751.3	198	46
1	991.0	793.5588235294117	198	11
0	821.1923076923077	904.0	198	56
8	997.5744680851063	360.02127659574467	198	25
11	1602.5	292.5	199	70
12	787.03125	290.6875	199	39
16	717.5897435897435	77.84615384615384	199	37
14	535.7142857142857	83.28571428571429	199	41
15	525.6666666666666	81.0	199	67
10	996.9183673469388	361.2448979591837	199	25
13	573.9166666666666	276.8333333333333	199	60
9	1009.0	357.0	199	26
4	1301.6666666666667	582.3333333333334	199	73
7	401.5	383.0	199	31
6	1306.1818181818182	567.8181818181819	199	47
5	1305.0	580.0	199	71
3	348.80434782608694	677.0434782608696	199	35
2	1551.2	752.4	199	46
1	990.8	793.9428571428572	199	11
0	821.2307692307693	904.1538461538462	199	56
8	415.6666666666667	378.0	199	33
9	1604.0	293.5	200	70
10	788.0277777777778	291.22222222222223	200	39
8	997.7735849056604	361.5660377358491	200	25
12	535.8	83.6	200	41
14	717.8	79.05	200	37
11	573.4117647058823	277.1764705882353	200	60
7	415.8	378.4	200	33
13	525.0952380952381	81.33333333333333	200	67
5	1306.0833333333333	567.9166666666666	200	47
4	1302.4166666666667	583.0833333333334	200	73
3	348.52	678.34	200	35
2	1551.5	753.0	200	46
1	989.8888888888889	793.6944444444445	200	11
6	401.5	383.0	200	31
0	821.36	904.28	200	56
12	718.0	79.73684210526316	201	37
11	524.75	81.70833333333333	201	67
10	536.3333333333334	84.66666666666667	201	41
9	573.1	277.3333333333333	201	60
8	789.0	291.52941176470586	201	39
7	1604.3333333333333	295.3333333333333	201	70
6	997.9038461538462	361.9807692307692	201	25
5	416.0	379.5	201	33
4	1306.4736842105262	568.4736842105264	201	47
3	1302.0	583.7272727272727	201	73
2	348.47058823529414	678.4705882352941	201	35
1	989.6571428571428	793.9714285714285	201	11
0	821.4444444444445	904.4444444444445	201	56
14	717.25	79.875	202	37
13	524.8333333333334	81.79166666666667	202	67
12	536.3333333333334	84.66666666666667	202	24
11	538.0	87.0	202	41
10	572.84375	277.34375	202	60
9	789.2285714285714	291.34285714285716	202	39
8	1604.5	296.5	202	70
7	997.8867924528302	362.47169811320754	202	25
6	416.5	380.0	202	33
5	405.0	383.0	202	31
4	1305.1764705882354	567.6470588235294	202	47
3	1302.3333333333333	583.2222222222222	202	73
2	348.25	678.6346153846154	202	35
1	989.5882352941177	793.7941176470588	202	11
0	821.0434782608696	904.9130434782609	202	56
13	717.2307692307693	80.05128205128206	203	37
12	525.4	82.0	203	67
11	538.0	87.0	203	41
10	572.8787878787879	277.5151515151515	203	60
9	789.5	291.25	203	39
8	1605.0	298.0	203	70
7	996.4255319148937	362.93617021276594	203	25
6	416.5	379.5	203	33
5	405.5	383.0	203	31
4	1303.904761904762	566.9047619047619	203	47
3	1301.8461538461538	583.3076923076923	203	73
2	348.4117647058824	679.2156862745098	203	35
1	989.0588235294117	793.5882352941177	203	11
0	821.0	904.9130434782609	203	56
13	525.1153846153846	81.76923076923077	204	67
12	536.0	85.0	204	24
11	573.21875	277.15625	204	60
10	789.7692307692307	290.8205128205128	204	39
14	716.6578947368421	79.34210526315789	204	37
9	1604.5	298.0	204	70
8	996.063829787234	362.8936170212766	204	25
4	1301.625	584.0625	204	73
6	1303.3181818181818	567.7272727272727	204	47
0	820.9090909090909	904.6818181818181	204	56
1	989.1428571428571	793.3714285714286	204	11
7	416.5	379.0	204	33
3	347.27027027027026	676.8918918918919	204	12
5	1297.0	572.5	204	71
2	352.0	685.5	204	35
11	716.2894736842105	78.92105263157895	205	37
10	525.1153846153846	81.6923076923077	205	67
9	573.28125	277.3125	205	60
8	790.4878048780488	290.5853658536585	205	39
6	416.5	378.0	205	33
7	996.0869565217391	362.4347826086956	205	25
4	1301.5	583.625	205	73
3	347.2	676.4	205	12
2	352.0	684.0	205	35
1	989.3684210526316	792.9473684210526	205	11
0	821.0454545454545	904.2727272727273	205	56
5	1303.3181818181818	567.7272727272727	205	47
11	716.078947368421	77.57894736842105	206	37
10	525.0833333333334	82.04166666666667	206	67
9	573.3142857142857	277.62857142857143	206	60
8	790.452380952381	289.8095238095238	206	39
7	995.75	362.59090909090907	206	25
6	416.0	376.5	206	33
5	1303.409090909091	567.6363636363636	206	47
3	347.2368421052632	676.1578947368421	206	12
2	352.0	684.0	206	35
1	989.3243243243244	792.3513513513514	206	11
0	820.9047619047619	904.4285714285714	206	56
4	1301.5	583.5625	206	73
12	715.0731707317074	76.41463414634147	207	37
11	525.2272727272727	81.5909090909091	207	67
10	571.0	273.3333333333333	207	63
9	577.2941176470588	279.8235294117647	207	60
8	789.7317073170732	289.0731707317073	207	39
7	994.475	362.3	207	25
6	415.2	375.4	207	33
4	1301.2142857142858	583.6428571428571	207	73
3	347.1111111111111	676.25	207	12
2	352.0	684.0	207	35
1	990.0833333333334	792.5555555555555	207	11
0	820.8095238095239	904.0	207	56
5	1303.409090909091	567.6363636363636	207	47
13	714.2820512820513	75.8974358974359	208	37
12	524.7142857142857	81.61904761904762	208	67
11	1605.3333333333333	204.66666666666666	208	74
10	571.375	272.375	208	63
9	577.6	279.6666666666667	208	60
7	993.7105263157895	362.86842105263156	208	25
8	789.4782608695652	288.54347826086956	208	39
5	406.0	377.0	208	31
0	821.1739130434783	903.6521739130435	208	56
1	990.0	792.078947368421	208	11
6	415.2	375.2	208	33
3	1301.1538461538462	583.3846153846154	208	73
4	1303.7142857142858	567.5714285714286	208	47
2	348.16279069767444	677.2790697674419	208	12
12	714.1282051282051	75.92307692307692	209	37
11	525.0434782608696	81.43478260869566	209	67
10	571.8333333333334	272.3333333333333	209	63
9	577.7647058823529	280.0	209	60
8	790.2444444444444	288.77777777777777	209	39
6	415.0	374.625	209	33
7	994.0	362.1034482758621	209	25
4	1303.5	567.3333333333334	209	47
3	1301.2666666666667	583.8666666666667	209	73
2	348.84615384615387	678.7435897435897	209	12
1	990.0263157894736	791.921052631579	209	11
0	820.8636363636364	903.8181818181819	209	56
5	406.0	377.0	209	31
12	714.4878048780488	76.51219512195122	210	37
11	525.5416666666666	81.5	210	67
10	571.8333333333334	272.3333333333333	210	63
9	577.875	279.9375	210	60
8	791.3777777777777	289.44444444444446	210	39
7	1482.0	355.0	210	75
6	993.0571428571428	363.0285714285714	210	25
4	1303.4545454545455	567.4545454545455	210	47
3	1301.3333333333333	583.8	210	73
2	348.780487804878	678.7560975609756	210	12
1	989.8108108108108	791.8378378378378	210	11
0	820.5454545454545	904.2727272727273	210	56
5	415.22222222222223	374.55555555555554	210	33
14	714.7179487179487	77.56410256410257	211	37
13	525.04	81.96	211	67
12	571.5	272.5	211	64
11	577.5333333333333	279.73333333333335	211	63
10	581.0	284.0	211	60
9	791.4545454545455	289.8636363636364	211	39
8	1481.0	356.5	211	75
6	417.0	375.0	211	33
5	1303.5714285714287	568.1428571428571	211	47
4	1301.5555555555557	584.1111111111111	211	73
3	1305.0	580.0	211	71
2	349.5681818181818	679.3863636363636	211	12
1	989.9473684210526	791.9736842105264	211	11
0	820.1363636363636	904.3636363636364	211	56
7	994.4473684210526	363.2368421052632	211	25
11	715.1578947368421	78.34210526315789	212	37
10	513.25	80.0	212	67
9	524.5833333333334	82.45833333333333	212	24
8	574.0967741935484	277.7741935483871	212	63
6	1479.5	357.0	212	75
7	792.2093023255813	290.51162790697674	212	39
4	1304.4736842105262	569.7368421052631	212	47
3	1303.21875	582.40625	212	73
2	349.86046511627904	680.1860465116279	212	12
1	989.6	791.9142857142857	212	11
0	820.4285714285714	905.3809523809524	212	56
5	994.85	363.775	212	25
10	714.8378378378378	79.51351351351352	213	37
9	524.8	82.56	213	24
8	513.0	81.0	213	67
7	573.8181818181819	277.75757575757575	213	63
6	793.2093023255813	291.51162790697674	213	39
4	408.5	380.0	213	31
3	1304.0754716981132	578.4905660377359	213	71
2	350.4878048780488	681.1219512195122	213	12
1	989.5135135135135	792.2972972972973	213	11
0	820.3913043478261	905.6521739130435	213	56
5	995.7142857142857	364.04761904761904	213	25
7	573.875	278.0625	214	63
10	513.0	81.125	214	67
9	524.6363636363636	83.27272727272727	214	24
8	570.5	274.0	214	64
6	794.3333333333334	292.31111111111113	214	39
11	714.6857142857143	80.34285714285714	214	37
4	1304.111111111111	579.5370370370371	214	71
3	351.09302325581393	682.2558139534884	214	12
2	989.3235294117648	792.4411764705883	214	11
1	687.3333333333334	802.8333333333334	214	66
0	820.0	906.65	214	56
5	995.8409090909091	364.40909090909093	214	25
19	714.3714285714286	80.54285714285714	215	51
18	512.6666666666666	81.22222222222223	215	67
17	524.0769230769231	84.5	215	24
16	701.0	83.0	215	37
15	570.0	274.0	215	64
14	573.2285714285714	278.0285714285714	215	63
13	794.195652173913	292.6521739130435	215	39
12	993.7837837837837	365.18918918918916	215	25
11	1004.8	362.4	215	26
10	419.0	377.0	215	33
8	1304.157894736842	580.4561403508771	215	71
9	408.5	382.0	215	31
1	821.0	904.0	215	56
2	699.2222222222222	812.2222222222222	215	34
3	693.0	811.0	215	66
0	819.9230769230769	908.2307692307693	215	38
5	995.0	796.5	215	10
6	986.7826086956521	791.0434782608696	215	11
7	351.52272727272725	682.7272727272727	215	12
4	686.9166666666666	803.75	215	13
10	993.7027027027027	365.3243243243243	216	25
16	713.9117647058823	80.76470588235294	216	51
15	512.1111111111111	81.66666666666667	216	67
14	523.0	84.96428571428571	216	24
13	700.3333333333334	82.66666666666667	216	37
12	572.2380952380952	277.5238095238095	216	63
11	795.1521739130435	293.1521739130435	216	39
9	1005.0	362.0	216	26
3	687.4285714285714	804.4285714285714	216	13
7	1304.1929824561403	580.4561403508771	216	71
6	352.5	683.6904761904761	216	35
5	985.8571428571429	790.7142857142857	216	11
4	995.0	796.5	216	10
8	408.6666666666667	381.6666666666667	216	31
2	697.2105263157895	812.3157894736842	216	34
1	819.6666666666666	908.0	216	38
0	1352.5	933.0	216	19
11	993.28125	365.9375	217	25
12	795.8775510204082	293.2857142857143	217	39
13	574.0	279.5	217	63
18	714.09375	80.40625	217	51
15	522.8214285714286	85.35714285714286	217	24
16	700.4	82.2	217	37
10	1005.0	362.0	217	26
14	570.0	276.0	217	64
9	408.6666666666667	381.6666666666667	217	31
17	511.77777777777777	81.66666666666667	217	67
7	352.5	683.275	217	35
8	1304.418181818182	580.6181818181818	217	71
1	819.5333333333333	907.5333333333333	217	38
2	693.0	812.0	217	66
0	1352.3333333333333	933.3333333333334	217	19
4	687.6	804.7333333333333	217	13
5	995.1428571428571	796.2857142857143	217	10
6	985.8571428571429	790.1904761904761	217	11
3	698.6666666666666	812.6666666666666	217	34
17	713.5833333333334	79.02777777777777	218	51
16	511.72727272727275	81.9090909090909	218	67
15	700.5	82.0	218	37
14	522.75	85.64285714285714	218	24
13	796.3921568627451	293.0	218	39
12	1475.5	330.5	218	75
11	992.7741935483871	365.8709677419355	218	25
10	408.0	382.0	218	31
9	1304.6296296296296	581.0185185185185	218	71
7	985.4347826086956	789.4782608695652	218	11
6	996.2	795.6	218	10
5	688.6666666666666	804.4166666666666	218	13
4	700.7272727272727	812.8181818181819	218	34
3	819.5714285714286	903.5714285714286	218	56
2	819.0	908.0	218	38
1	820.0	911.0	218	52
0	1353.0	933.5	218	19
8	352.4102564102564	682.9487179487179	218	35
9	1475.2857142857142	330.57142857142856	219	75
14	712.9444444444445	78.83333333333333	219	51
13	511.15384615384613	81.15384615384616	219	67
12	700.0	80.5	219	37
11	522.6428571428571	85.75	219	24
10	797.0392156862745	292.2549019607843	219	39
8	992.9	365.8666666666667	219	25
2	701.0	812.3333333333334	219	34
6	352.94736842105266	682.7894736842105	219	35
5	985.6363636363636	789.0909090909091	219	11
4	996.5	795.5	219	10
3	690.0	801.8333333333334	219	13
7	1304.8867924528302	580.6981132075472	219	71
1	820.4545454545455	902.4545454545455	219	56
0	819.0	908.0	219	38
13	712.40625	77.53125	220	51
12	699.3333333333334	79.33333333333333	220	37
11	511.22222222222223	81.55555555555556	220	67
10	522.3548387096774	86.25806451612904	220	24
9	797.7222222222222	291.5	220	39
8	1475.3333333333333	330.22222222222223	220	75
7	992.3571428571429	365.7857142857143	220	25
5	353.25714285714287	682.4857142857143	220	35
4	985.48	788.52	220	11
3	997.0	795.5	220	10
2	690.88	801.48	220	13
1	701.3333333333334	811.6666666666666	220	34
0	820.25	902.5833333333334	220	56
6	1305.0188679245282	581.0754716981132	220	71
9	992.1666666666666	366.375	221	25
15	711.625	76.46875	221	51
14	699.125	79.0	221	37
13	510.53846153846155	81.23076923076923	221	67
12	521.8148148148148	86.14814814814815	221	24
11	799.2352941176471	290.7843137254902	221	39
10	1475.3636363636363	329.72727272727275	221	75
8	409.0	378.0	221	31
0	820.7272727272727	901.5454545454545	221	56
6	1295.0	573.0	221	47
5	353.22857142857146	682.4857142857143	221	35
4	985.5714285714286	788.1071428571429	221	11
3	692.1935483870968	801.4193548387096	221	13
2	996.6666666666666	795.3333333333334	221	10
1	702.3684210526316	812.1052631578947	221	34
7	1305.0384615384614	581.0769230769231	221	71
7	798.9814814814815	290.64814814814815	222	39
12	711.46875	76.1875	222	51
10	510.7692307692308	81.23076923076923	222	67
9	521.3548387096774	86.35483870967742	222	24
8	527.3333333333334	89.66666666666667	222	41
6	1475.1666666666667	329.9166666666667	222	75
11	699.5	79.0	222	37
4	1305.0	581.0769230769231	222	71
0	821.0	901.5	222	56
1	696.3148148148148	804.9629629629629	222	13
5	991.6818181818181	366.59090909090907	222	25
3	353.47058823529414	682.5	222	35
2	988.4473684210526	789.7631578947369	222	11
8	1475.25	329.9166666666667	223	75
13	707.0	76.67391304347827	223	51
12	511.11764705882354	81.88235294117646	223	67
11	520.8620689655172	86.27586206896552	223	24
10	528.6666666666666	90.33333333333333	223	41
9	800.3793103448276	290.36206896551727	223	39
7	990.7272727272727	366.59090909090907	223	25
6	413.0	374.0	223	33
5	410.0	377.5	223	31
4	1305.1296296296296	580.9814814814815	223	71
3	353.1842105263158	681.9736842105264	223	35
2	988.2	789.525	223	11
1	696.88	805.92	223	13
0	820.5	901.1666666666666	223	56
11	510.2142857142857	81.85714285714286	224	67
10	520.8965517241379	86.89655172413794	224	24
9	527.5	90.0	224	41
8	801.5964912280701	290.57894736842104	224	39
7	1474.923076923077	329.7692307692308	224	75
12	706.6222222222223	76.71111111111111	224	51
6	991.3333333333334	366.9259259259259	224	25
4	1305.0566037735848	580.9245283018868	224	71
3	353.8421052631579	682.8421052631579	224	35
2	985.5	787.9	224	11
1	696.9375	806.9166666666666	224	13
0	820.5	901.0	224	56
5	410.6666666666667	377.6666666666667	224	31
13	710.6	75.96666666666667	225	51
12	699.1538461538462	78.61538461538461	225	37
11	511.6923076923077	82.07692307692308	225	67
10	507.5	85.0	225	76
9	520.4285714285714	87.42857142857143	225	24
